State,Program Name,Program Type,Eligibility Group,"If Other, Describe Eligibility Group","MCO, PIHP, or PAHP Name",MLR Reporting Period Start Date,MLR Reporting Period End Date,Report Year,MLR Numerator,MLR Denominator,State-Reported Member Months,Adjusted MLR,Remittance Dollar Amount for MLR Reporting Period
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Utah County Dept of Drug and Alcohol Prevention,7/1/2017,6/30/2018,2018,1705220.0,1416492.0,431160.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Valley Behavioral Health ,7/1/2017,6/30/2018,2018,5054771.0,4803474.0,185246.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Wasatch Behavioral Health ,7/1/2017,6/30/2018,2018,23626732.0,25093471.0,563882.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Weber Human Services,7/1/2017,6/30/2018,2018,14974439.0,14866157.0,636342.0,,
UT,ACO,Comprehensive MCO,All populations,,Health Choice Utah ,1/1/2018,12/31/2018,2018,47123019.0,54981056.0,217014.0,,
UT,ACO,Comprehensive MCO,All populations,,Healthy U,1/1/2018,12/31/2018,2018,184992419.0,180451528.0,272011.0,,
UT,ACO,Comprehensive MCO,All populations,,Molina,1/1/2018,12/31/2018,2018,194532130.0,227599900.0,482815.0,,
UT,ACO,Comprehensive MCO,All populations,,SelectHealth Community Care,1/1/2018,12/31/2018,2018,306430050.0,333773439.0,564260.0,,
UT,Dental Plans,Dental only,All populations,,Delta Dental,7/1/2018,6/30/2019,2019,1615963.0,2409719.0,119293.0,,
UT,Dental Plans,Dental only,All populations,,MCNA,7/1/2018,6/30/2019,2019,9909477.0,11121084.0,569981.0,,
UT,Dental Plans,Dental only,All populations,,Premier Access,7/1/2018,6/30/2019,2019,24792092.0,25926554.0,1375786.0,,
UT,HOME,Behavioral health only,All populations,,Central Utah Counseling Center,7/1/2018,6/30/2019,2019,4261927.0,4632597.0,216039.0,,
UT,HOME,Behavioral health only,All populations,,Four Corners Community Behavioral Health,7/1/2018,6/30/2019,2019,4096569.0,4461671.0,121090.0,,
UT,HOME,Comprehensive MCO,All populations,,HOME,7/1/2018,6/30/2019,2019,11818314.0,14827002.0,14400.0,,
UT,HOME,Behavioral health only,All populations,,Salt Lake County,7/1/2018,6/30/2019,2019,63615492.0,64479424.0,2316286.0,,
UT,HOME,Behavioral health only,All populations,,Utah County Dept of Drug and Alcohol Prevention,7/1/2018,6/30/2019,2019,1728523.0,1640788.0,524590.0,,
UT,HOME,Behavioral health only,All populations,,Wasatch Mental Health,7/1/2018,6/30/2019,2019,23590339.0,25263906.0,536909.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Bear River Mental Health,7/1/2018,6/30/2019,2019,9243134.0,9405878.0,192805.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Davis Behavioral Health,7/1/2018,6/30/2019,2019,12457507.0,12881501.0,519062.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Northeastern Counseling Center,7/1/2018,6/30/2019,2019,4660925.0,5239100.0,243011.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Southwest Behavioral Health,7/1/2018,6/30/2019,2019,11180871.0,11490265.0,596538.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Valley Behavioral Health,7/1/2018,6/30/2019,2019,4606736.0,4470208.0,177799.0,,
UT,Prepaid Mental Health Plans (PMHP),Behavioral health only,All populations,,Weber Human Services ,7/1/2018,6/30/2019,2019,13983428.0,15445457.0,611638.0,,
UT,Accountable Care Organizations,Comprehensive MCO,All populations,,Health Choice Utah ,1/1/2019,12/31/2019,2019,59502939.0,64455834.0,225223.0,,
UT,Accountable Care Organizations,Comprehensive MCO,All populations,,Healthy U,1/1/2019,12/31/2019,2019,201915045.0,202616957.0,594005.0,,
UT,Accountable Care Organizations,Comprehensive MCO,All populations,,Molina,1/1/2019,12/31/2019,2019,139233939.0,170390671.0,716486.0,,
UT,Accountable Care Organizations,Comprehensive MCO,All populations,,SelectHealth Community Care,1/1/2019,12/31/2019,2019,307649543.0,335321883.0,1099563.0,,
UT,ACO,Comprehensive MCO,All populations,,Health Choice Utah ,7/1/2019,6/30/2020,2020,57181810.0,65819031.0,221623.0,,
UT,ACO,Comprehensive MCO,All populations,,Healthy U ,7/1/2019,6/30/2020,2020,193259564.0,202340346.0,590785.0,,
UT,ACO,Comprehensive MCO,All populations,,Molina,7/1/2019,6/30/2020,2020,130591337.0,156121385.0,651605.0,,
UT,ACO,Comprehensive MCO,All populations,,SelectHealth Community Care,7/1/2019,6/30/2020,2020,316909519.0,337962648.0,1071419.0,,
UT,Dental,Dental only,All populations,,MCNA,7/1/2019,6/30/2020,2020,14600361.0,19216233.0,777666.0,,
UT,Dental,Dental only,All populations,,Premier Access,7/1/2019,6/30/2020,2020,32086398.0,39620114.0,1594600.0,,
UT,PMHP,Behavioral health only,All populations,,Bear River Mental Health,7/1/2019,6/30/2020,2020,8542710.0,9734609.0,181440.0,,
UT,PMHP,Behavioral health only,All populations,,Central Utah Counseling Center,7/1/2019,6/30/2020,2020,4087687.0,4576261.0,205087.0,,
UT,PMHP,Behavioral health only,All populations,,Davis Behavioral Health,7/1/2019,6/30/2020,2020,12981174.0,12987458.0,497077.0,,
UT,PMHP,Behavioral health only,All populations,,Four Corners Community Behavioral Health,7/1/2019,6/30/2020,2020,3809341.0,4375353.0,117063.0,,
UT,PMHP,Behavioral health only,All populations,,Northeastern Counseling Center,7/1/2019,6/30/2020,2020,4186742.0,5143939.0,246495.0,,
UT,PMHP,Behavioral health only,All populations,,Salt Lake County,7/1/2019,6/30/2020,2020,54618604.0,70807368.0,2228701.0,,
UT,PMHP,Behavioral health only,All populations,,Southwest Behavioral Health,7/1/2019,6/30/2020,2020,11093360.0,12235184.0,576986.0,,
UT,PMHP,Behavioral health only,All populations,,Utah County Dept of Drug and Alcohol Prevention,7/1/2019,6/30/2020,2020,1725793.0,1712666.0,511202.0,,
UT,PMHP,Behavioral health only,All populations,,Valley Behavioral Health,7/1/2019,6/30/2020,2020,3211872.0,3909048.0,143396.0,,
UT,PMHP,Behavioral health only,All populations,,Wasatch Behavioral Health,7/1/2019,6/30/2020,2020,23801585.0,25863746.0,510903.0,,
UT,PMHP,Behavioral health only,All populations,,Weber Human Services ,7/1/2019,6/30/2020,2020,10993755.0,16022155.0,590520.0,,
UT,UNI Home,Comprehensive MCO,All populations,,HOME,7/1/2019,6/30/2020,2020,12250398.0,14648060.0,14478.0,,
VA,CCCP,Comprehensive MCO,All populations,,Aetna,8/1/2017,12/31/2017,2017,74669196.0,85274991.0,121800.0,,0.0
VA,CCCP,Comprehensive MCO,All populations,,Anthem,8/1/2017,12/31/2017,2017,144672035.0,144168167.0,181555.0,,0.0
VA,CCCP,Comprehensive MCO,All populations,,Magellan,8/1/2017,12/31/2017,2017,73386426.0,73837967.0,93881.0,,0.0
VA,CCCP,Comprehensive MCO,All populations,,Optima,8/1/2017,12/31/2017,2017,101245036.0,99637494.0,129314.0,,0.0
VA,CCCP,Comprehensive MCO,All populations,,United,8/1/2017,12/31/2017,2017,47449160.0,53482008.0,86393.0,,0.0
VA,CCCP,Comprehensive MCO,All populations,,Virginia Premier,8/1/2017,12/31/2017,2017,105228210.0,97925205.0,129828.0,,0.0
VA,Medallion 3.0,Comprehensive MCO,All populations,,Aetna Better Health of VA,7/1/2017,11/30/2018,2018,138736040.0,169039881.0,476867.0,,4947859.0
VA,Medallion 3.0,Comprehensive MCO,All populations,,"Anthem HealthKeeper's, Inc.",7/1/2017,11/30/2018,2018,941854361.0,1075943816.0,2632361.0,,0.0
VA,Medallion 3.0,Comprehensive MCO,All populations,,Kaiser Foundation Health Plan of the Mid-Atlantic States,7/1/2017,11/30/2018,2018,26147900.0,31669171.0,32628.0,,0.0
VA,Medallion 3.0,Comprehensive MCO,All populations,,Optima Health,7/1/2017,11/30/2018,2018,613396532.0,691486726.0,1573799.0,,0.0
VA,Medallion 3.0,Comprehensive MCO,All populations,,"United Healthcare of The Mid-Atlantic, Inc.",7/1/2017,11/30/2018,2018,126588526.0,148821249.0,685123.0,,0.0
VA,Medallion 3.0,Comprehensive MCO,All populations,,Virginia Premier,7/1/2017,11/30/2018,2018,745452278.0,876812834.0,1970117.0,,0.0
VA,CCC Plus,Comprehensive MCO + MLTSS,All populations,,Aetna Better Health of VA,1/1/2018,12/31/2018,2018,575835733.0,456661399.0,368344.0,,0.0
VA,CCC Plus,Comprehensive MCO + MLTSS,All populations,,"Anthem HealthKeeper's, Inc.",1/1/2018,12/31/2018,2018,1244799247.0,1237332939.0,713500.0,,0.0
VA,CCC Plus,Comprehensive MCO + MLTSS,All populations,,Magellan Complete Care of VA,1/1/2018,12/31/2018,2018,458853999.0,447447806.0,268384.0,,0.0
VA,CCC Plus,Comprehensive MCO + MLTSS,All populations,,Optima Health,1/1/2018,12/31/2018,2018,704017008.0,707992444.0,409888.0,,0.0
VA,CCC Plus,Comprehensive MCO + MLTSS,All populations,,"United Healthcare of The Mid-Atlantic, Inc.",1/1/2018,12/31/2018,2018,432223986.0,437859068.0,284798.0,,0.0
VA,CCC Plus,Comprehensive MCO + MLTSS,All populations,,Virginia Premier,1/1/2018,12/31/2018,2018,762586483.0,796313373.0,495970.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,All populations,,Aetna,8/1/2018,6/30/2019,2019,153079815.0,172067583.0,379774.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,All populations,,Anthem,8/1/2018,6/30/2019,2019,618697030.0,694909765.0,2718658.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,All populations,,Magellan,8/1/2018,6/30/2019,2019,72433105.0,86449744.0,311319.0,,11781.0
VA,Medallion 4.0,Comprehensive MCO,All populations,,Optima,8/1/2018,6/30/2019,2019,435338472.0,462541023.0,1599040.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,All populations,,United,8/1/2018,6/30/2019,2019,136685554.0,155550886.0,689083.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,All populations,,Virginia Premier,8/1/2018,6/30/2019,2019,382793000.0,411369000.0,1131594.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,All populations,,Aetna,1/1/2019,12/31/2019,2019,605373047.0,632824601.0,380125.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,All populations,,Anthem,1/1/2019,12/31/2019,2019,1279165209.0,1348009403.0,731357.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Anthem,1/1/2019,12/31/2019,2019,103193990.0,113456924.0,70376.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,All populations,,Magellan,1/1/2019,12/31/2019,2019,446898999.0,456475031.0,256816.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Magellan,1/1/2019,12/31/2019,2019,50701193.0,55318317.0,36780.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,All populations,,Optima,1/1/2019,12/31/2019,2019,784483450.0,770512835.0,416889.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Optima,1/1/2019,12/31/2019,2019,74576377.0,88414458.0,52188.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,All populations,,United,1/1/2019,12/31/2019,2019,468826161.0,497517003.0,294101.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,United,1/1/2019,12/31/2019,2019,51637478.0,58701685.0,37802.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,All populations,,Virginia Premier,1/1/2019,12/31/2019,2019,842299000.0,882269000.0,505583.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Virginia Premier,1/1/2019,12/31/2019,2019,96492000.0,100514000.0,57112.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Aetna,1/1/2020,6/30/2020,2020,40857729.0,53915079.0,56484.0,,
VA,CCCP,Comprehensive MCO + MLTSS,Other,All other members,Aetna,1/1/2020,6/30/2020,2020,299383866.0,330871913.0,392698.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Anthem,1/1/2020,6/30/2020,2020,81581444.0,95545166.0,108590.0,,
VA,CCCP,Comprehensive MCO + MLTSS,Other,All other members,Anthem,1/1/2020,6/30/2020,2020,599167908.0,690822016.0,728670.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Magellan,1/1/2020,6/30/2020,2020,42229577.0,45129771.0,37140.0,,
VA,CCCP,Comprehensive MCO + MLTSS,Other,All other members,Magellan,1/1/2020,6/30/2020,2020,216920572.0,237662243.0,244870.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Optima,1/1/2020,6/30/2020,2020,54302561.0,55358508.0,60272.0,,
VA,CCCP,Comprehensive MCO + MLTSS,Other,All other members,Optima,1/1/2020,6/30/2020,2020,396873393.0,420030951.0,429470.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,United,1/1/2020,6/30/2020,2020,31840363.0,31939363.0,19168.0,,
VA,CCCP,Comprehensive MCO + MLTSS,Other,All other members,United,1/1/2020,6/30/2020,2020,236889800.0,260686770.0,150108.0,,0.0
VA,CCCP,Comprehensive MCO + MLTSS,Group VIII expansion adult only ,,Virginia Premier,1/1/2020,6/30/2020,2020,63733636.0,65197150.0,70320.0,,
VA,CCCP,Comprehensive MCO + MLTSS,Other,All other members,Virginia Premier,1/1/2020,6/30/2020,2020,414464743.0,467842614.0,498526.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,Group VIII expansion adult only ,,Aetna,7/1/2019,6/30/2020,2020,343564662.0,376366723.0,678384.0,,
VA,Medallion 4.0,Comprehensive MCO,Other,All other members,Aetna,7/1/2019,6/30/2020,2020,227285686.0,272092689.0,909141.0,,4081390.0
VA,Medallion 4.0,Comprehensive MCO,Group VIII expansion adult only ,,Anthem,7/1/2019,6/30/2020,2020,361885428.0,436615995.0,882330.0,,
VA,Medallion 4.0,Comprehensive MCO,Other,All other members,Anthem,7/1/2019,6/30/2020,2020,735297142.0,886541483.0,3213304.0,,18617371.0
VA,Medallion 4.0,Comprehensive MCO,Group VIII expansion adult only ,,Magellan,7/1/2019,6/30/2020,2020,198597451.0,217454894.0,355396.0,,
VA,Medallion 4.0,Comprehensive MCO,Other,All other members,Magellan,7/1/2019,6/30/2020,2020,123334938.0,145923183.0,418871.0,,729616.0
VA,Medallion 4.0,Comprehensive MCO,Group VIII expansion adult only ,,Optima,7/1/2019,6/30/2020,2020,330495979.0,366321047.0,680890.0,,
VA,Medallion 4.0,Comprehensive MCO,Other,All other members,Optima,7/1/2019,6/30/2020,2020,552612990.0,613068995.0,1994105.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,Group VIII expansion adult only ,,United,7/1/2019,6/30/2020,2020,192683368.0,216674068.0,402476.0,,
VA,Medallion 4.0,Comprehensive MCO,Other,All other members,United,7/1/2019,6/30/2020,2020,179763257.0,210548070.0,864853.0,,0.0
VA,Medallion 4.0,Comprehensive MCO,Group VIII expansion adult only ,,Virginia Premier,7/1/2019,6/30/2020,2020,323593656.0,385403010.0,707669.0,,
VA,Medallion 4.0,Comprehensive MCO,Other,All other members,Virginia Premier,7/1/2019,6/30/2020,2020,537309467.0,626369650.0,2053644.0,,0.0
VT,Vermont Global Commitment,Other PIHP,All populations,,Department of Vermont Health Access (DVHA,1/1/2018,12/31/2018,2018,1469367768.0,1342725757.0,2057895.0,,0.0
VT,Vermont Global Commitment,Other PIHP,All populations,,Department of Vermont Health Access (DVHA),1/1/2019,12/31/2019,2019,1489938817.0,1404938817.0,1953598.0,,0.0
VT,Vermont Global Commitment,Other PIHP,All populations,,Department of Vermont Health Access (DVHA),1/1/2020,12/31/2020,2020,1523894541.0,1637840550.0,2031455.0,,0.0
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Great Rivers BHO,7/1/2017,6/30/2018,2018,56731032.0,58515079.0,1102226.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Greater Columbia Behavioral Health,7/1/2017,6/30/2018,2018,88301665.0,90791786.0,2842769.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,King County BHO,7/1/2017,6/30/2018,2018,215300324.0,204486685.0,4613758.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,North Central BHO,7/1/2017,6/30/2018,2018,11120652.0,11008838.0,840978.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,North Sound BHO,7/1/2017,6/30/2018,2018,125146134.0,122002454.0,3013961.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Optum-Pierce BHO,7/1/2017,6/30/2018,2018,105606668.0,104964975.0,2540991.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Salish BHO,7/1/2017,6/30/2018,2018,41099722.0,44480337.0,896908.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Spokane County Regional Behavioral Health Organization,7/1/2017,6/30/2018,2018,110882922.0,112107824.0,2317159.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Thurston-Mason BHO,7/1/2017,6/30/2018,2018,49603735.0,47042423.0,939309.0,,
WA,Apple Health FIFC,Comprehensive MCO,All populations,,Coordinated Care of Washington,1/1/2018,12/31/2018,2018,54772071.0,55609060.0,285914.0,,0.0
WA,Apple Health FIMC,Comprehensive MCO,All populations,,Amerigroup,1/1/2018,12/31/2018,2018,11178201.0,12831296.0,66131.0,,0.0
WA,Apple Health FIMC,Comprehensive MCO,All populations,,Community Health Plan of Washington,1/1/2018,12/31/2018,2018,50416774.0,53004310.0,201866.0,,0.0
WA,Apple Health FIMC,Comprehensive MCO,All populations,,Coordinated Care of Washington,1/1/2018,12/31/2018,2018,34135723.0,34767033.0,199317.0,,0.0
WA,Apple Health FIMC,Comprehensive MCO,All populations,,Molina Healthcare,1/1/2018,12/31/2018,2018,369452409.0,390755342.0,1693824.0,,0.0
WA,Apple Health MC,Comprehensive MCO,All populations,,Amerigroup,1/1/2018,12/31/2018,2018,410466421.0,445419477.0,1681802.0,,0.0
WA,Apple Health MC,Comprehensive MCO,All populations,,Community Health Plan of Washington,1/1/2018,12/31/2018,2018,651910590.0,685355749.0,2921339.0,,0.0
WA,Apple Health MC,Comprehensive MCO,All populations,,Coordinated Care of Washington,1/1/2018,12/31/2018,2018,417530256.0,430704429.0,1920047.0,,0.0
WA,Apple Health MC,Comprehensive MCO,All populations,,Molina Healthcare,1/1/2018,12/31/2018,2018,1467887797.0,1644282293.0,7246319.0,,0.0
WA,Apple Health MC,Comprehensive MCO,All populations,,United Healthcare,1/1/2018,12/31/2018,2018,603967140.0,663689199.0,2584374.0,,0.0
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Great Rivers BHO,7/1/2018,6/30/2019,2019,62946211.0,68252756.0,1122610.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Greater Columbia Behavioral Health,7/1/2018,6/30/2019,2019,54226278.0,53531601.0,2869070.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,King BHO,7/1/2018,6/30/2019,2019,126071645.0,121516008.0,4889673.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,North Sound BHO,7/1/2018,6/30/2019,2019,154838014.0,142484717.0,3148416.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Optum Pierce BHO,7/1/2018,6/30/2019,2019,69014660.0,61179424.0,2624603.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Salish BHO,7/1/2018,6/30/2019,2019,53890808.0,55246425.0,962610.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Spokane BHO,7/1/2018,6/30/2019,2019,74553311.0,68700506.0,2337427.0,,
WA,Washington State Integrated Community Mental Health Program (ICMH),Behavioral health only,All populations,,Thurston-Mason BHO,7/1/2018,6/30/2019,2019,54014988.0,46553359.0,1025229.0,,
WA,Apple Health FIFC,Comprehensive MCO,All populations,,Coordinated Care of Washington,1/1/2019,12/31/2019,2019,100846529.0,102063072.0,289017.0,,0.0
WA,Apple Health FIMC,Comprehensive MCO,All populations,,Amerigroup,1/1/2019,12/31/2019,2019,437077580.0,486540415.0,1850682.0,,0.0
WA,Apple Health FIMC,Comprehensive MCO,All populations,,Community Health Plan of Washington,1/1/2019,12/31/2019,2019,558584482.0,590019389.0,2390787.0,,0.0
WA,Apple Health FIMC,Comprehensive MCO,All populations,,Coordinated Care of Washington,1/1/2019,12/31/2019,2019,434085733.0,469483566.0,1854034.0,,0.0
